id,code,name,name_th,post_code,district_id,created_at,updated_at
3968,480112,Nong Yat,หนองญาติ,48000,501,43:28.5,43:28.5
3969,480113,Dong Khwang,ดงขวาง,48000,501,43:28.5,43:28.5
3970,480114,Wang Ta Mua,วังตามัว,48000,501,43:28.5,43:28.5
3971,480115,Pho Tak,โพธิ์ตาก,48000,501,43:28.5,43:28.5
3972,480201,Pla Pak,ปลาปาก,48160,502,43:28.5,43:28.5
3973,480202,Nong Hi,หนองฮี,48160,502,43:28.5,43:28.5
3974,480203,Kut Takai,กุตาไก้,48160,502,43:28.5,43:28.5
3975,480204,Khok Sawang,โคกสว่าง,48160,502,43:28.5,43:28.5
3976,480205,Khok Sung,โคกสูง,48160,502,43:28.5,43:28.5
3977,480206,Mahachai,มหาชัย,48160,502,43:28.5,43:28.5
3978,480207,Na Makhuea,นามะเขือ,48160,502,43:28.5,43:28.5
3979,480208,Nong Thao Yai,หนองเทาใหญ่,48160,502,43:28.5,43:28.5
